SOTA-REF,COUNTY,STATE
W7I/IC-164,IDAHO,ID
W7I/IC-165,IDAHO,ID
W7I/IC-166,IDAHO,ID
W7I/IC-167,IDAHO,ID
W7I/IC-168,IDAHO,ID
W7I/IC-169,IDAHO,ID
W7I/IC-170,IDAHO,ID
W7I/IC-171,IDAHO,ID
W7I/IC-172,IDAHO,ID
W7I/IC-173,IDAHO,ID
W7I/IC-174,IDAHO,ID
W7I/IC-176,IDAHO,ID
W7I/IC-177,IDAHO,ID
W7I/IC-178,IDAHO,ID
W7I/IC-179,IDAHO,ID
W7I/IC-180,IDAHO,ID
W7I/IC-181,IDAHO,ID
W7I/IC-182,IDAHO,ID
W7I/IC-183,IDAHO,ID
W7I/IC-184,IDAHO,ID
W7I/IC-185,IDAHO,ID
W7I/IC-186,IDAHO,ID
W7I/IC-187,IDAHO,ID
W7I/IC-188,IDAHO,ID
W7I/IC-189,IDAHO,ID
W7I/IC-190,IDAHO,ID
W7I/IC-191,IDAHO,ID
W7I/IC-192,IDAHO,ID
W7I/IC-193,IDAHO,ID
W7I/IC-194,IDAHO,ID
W7I/IC-196,IDAHO,ID
W7I/IC-197,IDAHO,ID
W7I/IC-198,IDAHO,ID
W7I/IC-199,IDAHO,ID
W7I/IC-200,IDAHO,ID
W7I/IC-201,IDAHO,ID
W7I/IC-202,IDAHO,ID
W7I/IC-203,IDAHO,ID
W7I/IC-204,IDAHO,ID
W7I/IC-205,IDAHO,ID
W7I/IC-206,IDAHO,ID
W7I/IC-207,IDAHO,ID
W7I/IC-208,IDAHO,ID
W7I/IC-210,IDAHO,ID
W7I/IC-211,IDAHO,ID
W7I/IC-212,IDAHO,ID
W7I/IC-213,IDAHO,ID
W7I/IC-214,IDAHO,ID
W7I/IC-215,IDAHO,ID
W7I/IC-216,IDAHO,ID
W7I/IC-217,IDAHO,ID
W7I/IC-218,IDAHO,ID
W7I/IC-220,IDAHO,ID
W7I/IC-221,IDAHO,ID
W7I/IC-222,IDAHO,ID
W7I/IC-223,IDAHO,ID
W7I/IC-224,IDAHO,ID
W7I/IC-225,IDAHO,ID
W7I/IC-226,IDAHO,ID
W7I/IC-227,IDAHO,ID
W7I/IC-228,IDAHO,ID
W7I/IC-229,IDAHO,ID
W7I/IC-230,IDAHO,ID
W7I/IC-231,IDAHO,ID
W7I/IC-232,IDAHO,ID
W7I/IC-233,IDAHO,ID
W7I/IC-234,IDAHO,ID
W7I/IC-235,IDAHO,ID
W7I/IC-236,IDAHO,ID
W7I/IC-237,IDAHO,ID
W7I/IC-238,IDAHO,ID
W7I/IC-239,IDAHO,ID
W7I/IC-240,IDAHO,ID
W7I/IC-241,IDAHO,ID
W7I/IC-242,IDAHO,ID
W7I/IC-243,IDAHO,ID
W7I/IC-244,IDAHO,ID
W7I/IC-245,IDAHO,ID
W7I/IC-246,IDAHO,ID
W7I/IC-247,IDAHO,ID
W7I/IC-248,IDAHO,ID
W7I/IC-249,IDAHO,ID
W7I/IC-250,IDAHO,ID
W7I/IC-251,IDAHO,ID
W7I/IC-252,IDAHO,ID
W7I/IC-253,IDAHO,ID
W7I/IC-254,IDAHO,ID
W7I/IC-255,IDAHO,ID
W7I/IC-256,IDAHO,ID
W7I/IC-257,IDAHO,ID
W7I/IC-258,IDAHO,ID
W7I/IC-259,IDAHO,ID
W7I/IC-260,IDAHO,ID
W7I/IC-261,IDAHO,ID
W7I/IC-262,IDAHO,ID
W7I/IC-263,IDAHO,ID
W7I/IC-264,IDAHO,ID
W7I/IC-265,IDAHO,ID
W7I/IC-266,IDAHO,ID
W7I/IC-267,IDAHO,ID
W7I/IC-268,IDAHO,ID
W7I/IC-269,IDAHO,ID
W7I/IC-270,IDAHO,ID
W7I/IC-271,IDAHO,ID
W7I/IC-272,IDAHO,ID
W7I/IC-273,IDAHO,ID
W7I/IC-274,IDAHO,ID
W7I/IC-275,IDAHO,ID
W7I/IC-276,IDAHO,ID
W7I/IC-277,IDAHO,ID
W7I/IC-278,IDAHO,ID
W7I/IC-279,IDAHO,ID
W7I/IC-280,IDAHO,ID
W7I/IC-281,IDAHO,ID
W7I/IC-282,IDAHO,ID
W7I/IC-283,IDAHO,ID
W7I/IC-284,IDAHO,ID
W7I/IC-285,IDAHO,ID
W7I/IC-286,IDAHO,ID
W7I/IC-287,IDAHO,ID
W7I/IC-288,IDAHO,ID
W7I/IC-289,IDAHO,ID
W7I/IC-290,IDAHO,ID
W7I/IC-291,IDAHO,ID
W7I/IC-292,IDAHO,ID
W7I/IC-293,IDAHO,ID
W7I/IC-294,IDAHO,ID
W7I/IC-295,IDAHO,ID
W7I/IC-297,IDAHO,ID
W7I/IC-298,IDAHO,ID
W7I/IC-299,IDAHO,ID
W7I/IC-300,IDAHO,ID
W7I/IC-301,IDAHO,ID
W7I/IC-302,IDAHO,ID
W7I/IC-303,IDAHO,ID
W7I/IC-304,IDAHO,ID
W7I/IC-305,IDAHO,ID
W7I/IC-306,IDAHO,ID
W7I/IC-307,IDAHO,ID
W7I/IC-308,IDAHO,ID
W7I/IC-309,IDAHO,ID
W7I/IC-310,IDAHO,ID
W7I/IC-311,IDAHO,ID
W7I/IC-312,IDAHO,ID
W7I/IC-313,IDAHO,ID
W7I/IC-314,IDAHO,ID
W7I/IC-315,IDAHO,ID
W7I/IC-316,IDAHO,ID
W7I/IC-317,IDAHO,ID
W7I/IC-318,IDAHO,ID
W7I/IC-319,IDAHO,ID
W7I/IC-320,IDAHO,ID
W7I/IC-321,IDAHO,ID
W7I/IC-322,IDAHO,ID
W7I/IC-323,IDAHO,ID
W7I/IC-324,IDAHO,ID
W7I/IC-325,IDAHO,ID
W7I/IC-326,IDAHO,ID
W7I/IC-328,IDAHO,ID
W7I/IC-329,IDAHO,ID
W7I/IC-330,IDAHO,ID
W7I/IC-331,IDAHO,ID
W7I/IC-332,IDAHO,ID
W7I/IC-333,IDAHO,ID
W7I/IC-334,IDAHO,ID
W7I/IC-335,IDAHO,ID
W7I/IC-336,IDAHO,ID
W7I/IC-337,IDAHO,ID
W7I/IC-338,IDAHO,ID
W7I/IC-339,IDAHO,ID
W7I/IC-340,IDAHO,ID
W7I/IC-341,IDAHO,ID
W7I/LE-001,LEMHI,ID
W7I/LE-003,LEMHI,ID
W7I/LE-005,LEMHI,ID
W7I/LE-006,LEMHI,ID
W7I/LE-007,LEMHI,ID
W7I/LE-008,LEMHI,ID
W7I/LE-009,LEMHI,ID
W7I/LE-010,LEMHI,ID
W7I/LE-011,LEMHI,ID
W7I/LE-012,LEMHI,ID
W7I/LE-013,LEMHI,ID
W7I/LE-014,LEMHI,ID
W7I/LE-016,LEMHI,ID
W7I/LE-017,LEMHI,ID
W7I/LE-018,LEMHI,ID
W7I/LE-019,LEMHI,ID
W7I/LE-020,LEMHI,ID
W7I/LE-021,LEMHI,ID
W7I/LE-022,LEMHI,ID
W7I/LE-023,LEMHI,ID
W7I/LE-024,LEMHI,ID
W7I/LE-025,LEMHI,ID
W7I/LE-026,LEMHI,ID
W7I/LE-027,LEMHI,ID
W7I/LE-028,LEMHI,ID
W7I/LE-029,LEMHI,ID
W7I/LE-030,LEMHI,ID
W7I/LE-031,LEMHI,ID
W7I/LE-032,LEMHI,ID
W7I/LE-033,LEMHI,ID
W7I/LE-034,LEMHI,ID
W7I/LE-035,LEMHI,ID
W7I/LE-036,LEMHI,ID
W7I/LE-037,LEMHI,ID
W7I/LE-038,LEMHI,ID
W7I/LE-039,LEMHI,ID
W7I/LE-040,LEMHI,ID
W7I/LE-041,LEMHI,ID
W7I/LE-042,LEMHI,ID
W7I/LE-043,LEMHI,ID
W7I/LE-046,LEMHI,ID
W7I/LE-048,LEMHI,ID
W7I/LE-049,LEMHI,ID
W7I/LE-050,LEMHI,ID
W7I/LE-051,LEMHI,ID
W7I/LE-052,LEMHI,ID
W7I/LE-053,LEMHI,ID
W7I/LE-054,LEMHI,ID
W7I/LE-055,LEMHI,ID
W7I/LE-056,LEMHI,ID
W7I/LE-057,LEMHI,ID
W7I/LE-058,LEMHI,ID
W7I/LE-059,LEMHI,ID
W7I/LE-060,LEMHI,ID
W7I/LE-061,LEMHI,ID
W7I/LE-066,LEMHI,ID
W7I/LE-067,LEMHI,ID
W7I/LE-068,LEMHI,ID
W7I/LE-069,LEMHI,ID
W7I/LE-070,LEMHI,ID
W7I/LE-071,LEMHI,ID
W7I/LE-073,LEMHI,ID
W7I/LE-074,LEMHI,ID
W7I/LE-075,LEMHI,ID
W7I/LE-077,LEMHI,ID
W7I/LE-079,LEMHI,ID
W7I/LE-080,LEMHI,ID
W7I/LE-081,LEMHI,ID
W7I/LE-083,LEMHI,ID
W7I/LE-084,LEMHI,ID
W7I/LE-085,LEMHI,ID
W7I/LE-086,LEMHI,ID
W7I/LE-087,LEMHI,ID
W7I/LE-088,LEMHI,ID
W7I/LE-089,LEMHI,ID
W7I/LE-090,LEMHI,ID
W7I/LE-091,LEMHI,ID
W7I/LE-092,LEMHI,ID
W7I/LE-093,LEMHI,ID
W7I/LE-094,LEMHI,ID
W7I/LE-095,LEMHI,ID
W7I/LE-096,LEMHI,ID
W7I/LE-097,LEMHI,ID
W7I/LE-098,LEMHI,ID
W7I/LE-099,LEMHI,ID
W7I/LE-100,LEMHI,ID
W7I/LE-101,LEMHI,ID
W7I/LE-102,LEMHI,ID
W7I/LE-104,LEMHI,ID
W7I/LE-105,LEMHI,ID
W7I/LE-106,LEMHI,ID
W7I/LE-107,LEMHI,ID
W7I/LE-108,LEMHI,ID
W7I/LE-109,LEMHI,ID
W7I/LE-110,LEMHI,ID
W7I/LE-111,LEMHI,ID
W7I/LE-112,LEMHI,ID
W7I/LE-113,LEMHI,ID
W7I/LE-114,LEMHI,ID
W7I/LE-115,LEMHI,ID
W7I/LE-116,LEMHI,ID
W7I/LE-118,LEMHI,ID
W7I/LE-119,LEMHI,ID
W7I/LE-120,LEMHI,ID
W7I/LE-121,LEMHI,ID
W7I/LE-122,LEMHI,ID
W7I/LE-124,LEMHI,ID
W7I/LE-125,LEMHI,ID
W7I/LE-126,LEMHI,ID
W7I/LE-127,LEMHI,ID
W7I/LE-128,LEMHI,ID
W7I/LE-129,LEMHI,ID
W7I/LE-130,LEMHI,ID
W7I/LE-131,LEMHI,ID
W7I/LE-132,LEMHI,ID
W7I/LE-133,LEMHI,ID
W7I/LE-134,LEMHI,ID
W7I/LE-135,LEMHI,ID
W7I/LE-136,LEMHI,ID
W7I/LE-137,LEMHI,ID
W7I/LE-138,LEMHI,ID
W7I/LE-139,LEMHI,ID
W7I/LE-140,LEMHI,ID
W7I/LE-141,LEMHI,ID
W7I/LE-142,LEMHI,ID
W7I/LE-143,LEMHI,ID
W7I/LE-144,LEMHI,ID
W7I/LE-145,LEMHI,ID
W7I/LE-146,LEMHI,ID
W7I/LE-147,LEMHI,ID
W7I/LE-148,LEMHI,ID
W7I/LE-151,LEMHI,ID
W7I/LE-153,LEMHI,ID
W7I/LE-154,LEMHI,ID
W7I/LE-155,LEMHI,ID
W7I/LE-156,LEMHI,ID
W7I/LE-157,LEMHI,ID
W7I/LE-158,LEMHI,ID
W7I/LE-159,LEMHI,ID
W7I/LE-160,LEMHI,ID
W7I/LE-161,LEMHI,ID
W7I/LE-162,LEMHI,ID
W7I/LE-163,LEMHI,ID
W7I/LE-164,LEMHI,ID
W7I/LE-166,LEMHI,ID
W7I/LE-167,LEMHI,ID
W7I/LE-168,LEMHI,ID
W7I/LE-169,LEMHI,ID
W7I/LE-170,LEMHI,ID
W7I/LE-171,LEMHI,ID
W7I/LE-172,LEMHI,ID
W7I/LE-173,LEMHI,ID
W7I/LE-174,LEMHI,ID
W7I/LE-175,LEMHI,ID
W7I/LE-176,LEMHI,ID
W7I/LE-177,LEMHI,ID
W7I/LE-179,LEMHI,ID
W7I/LE-180,LEMHI,ID
W7I/LE-181,LEMHI,ID
W7I/LE-183,LEMHI,ID
W7I/LE-185,LEMHI,ID
W7I/LE-186,LEMHI,ID
W7I/LE-187,LEMHI,ID
W7I/LE-189,LEMHI,ID
W7I/LE-190,LEMHI,ID
W7I/LE-191,LEMHI,ID
W7I/LE-192,LEMHI,ID
W7I/LE-193,LEMHI,ID
W7I/LE-194,LEMHI,ID
W7I/LE-195,LEMHI,ID
W7I/LE-196,LEMHI,ID
W7I/LE-197,LEMHI,ID
W7I/LE-198,LEMHI,ID
W7I/LE-199,LEMHI,ID
W7I/LE-200,LEMHI,ID
W7I/LE-201,LEMHI,ID
W7I/LE-202,LEMHI,ID
W7I/LE-203,LEMHI,ID
W7I/LE-204,LEMHI,ID
W7I/LE-205,LEMHI,ID
W7I/LE-206,LEMHI,ID
W7I/LE-207,LEMHI,ID
W7I/LE-208,LEMHI,ID
W7I/LE-209,LEMHI,ID
W7I/LE-210,LEMHI,ID
W7I/LE-211,LEMHI,ID
W7I/LE-212,LEMHI,ID
W7I/LE-213,LEMHI,ID
W7I/LE-214,LEMHI,ID
W7I/LE-215,LEMHI,ID
W7I/LE-216,LEMHI,ID
W7I/LE-217,LEMHI,ID
W7I/LE-218,LEMHI,ID
W7I/NP-001,BOUNDARY,ID
W7I/NP-002,BOUNDARY,ID
W7I/NP-003,BOUNDARY,ID
W7I/NP-004,BOUNDARY,ID
W7I/NP-005,BOUNDARY,ID
W7I/NP-006,BOUNDARY,ID
W7I/NP-007,BOUNDARY,ID
W7I/NP-008,BOUNDARY,ID
W7I/NP-009,BOUNDARY,ID
W7I/NP-010,BOUNDARY,ID
W7I/NP-011,BOUNDARY,ID
W7I/NP-012,BOUNDARY,ID
W7I/NP-013,BOUNDARY,ID
W7I/NP-014,BOUNDARY,ID
W7I/NP-015,BOUNDARY,ID
W7I/NP-016,BOUNDARY,ID
W7I/NP-017,BOUNDARY,ID
W7I/NP-018,BOUNDARY,ID
W7I/NP-019,BOUNDARY,ID
W7I/NP-020,BONNER,ID
W7I/NP-021,BOUNDARY,ID
W7I/NP-023,BOUNDARY,ID
W7I/NP-024,BOUNDARY,ID
W7I/NP-025,BOUNDARY,ID
W7I/NP-026,BOUNDARY,ID
W7I/NP-027,BOUNDARY,ID
W7I/NP-029,BOUNDARY,ID
W7I/NP-030,BONNER,ID
W7I/NP-031,BOUNDARY,ID
W7I/NP-032,BOUNDARY,ID
W7I/NP-033,BOUNDARY,ID
W7I/NP-034,BONNER,ID
W7I/NP-035,BONNER,ID
W7I/NP-036,BONNER,ID
W7I/NP-037,BOUNDARY,ID
W7I/NP-038,BONNER,ID
W7I/NP-039,BOUNDARY,ID
W7I/NP-040,BOUNDARY,ID
W7I/NP-041,BONNER,ID
W7I/NP-042,BONNER,ID
W7I/NP-043,BONNER,ID
W7I/NP-044,BOUNDARY,ID
W7I/NP-045,BONNER,ID
W7I/NP-046,BOUNDARY,ID
W7I/NP-047,KOOTENAI,ID
W7I/NP-048,BONNER,ID
W7I/NP-049,BOUNDARY,ID
W7I/NP-050,BOUNDARY,ID
W7I/NP-051,BONNER,ID
W7I/NP-052,BONNER,ID
W7I/NP-053,BONNER,ID
W7I/NP-054,BOUNDARY,ID
W7I/NP-055,BOUNDARY,ID
W7I/NP-056,BONNER,ID
W7I/NP-057,BOUNDARY,ID
W7I/NP-058,BONNER,ID
W7I/NP-059,KOOTENAI,ID
W7I/NP-060,BONNER,ID
W7I/NP-061,BOUNDARY,ID
W7I/NP-062,BOUNDARY,ID
W7I/NP-063,BONNER,ID
W7I/NP-064,BONNER,ID
W7I/NP-065,BONNER,ID
W7I/NP-066,BOUNDARY,ID
W7I/NP-067,BOUNDARY,ID
W7I/NP-068,BOUNDARY,ID
W7I/NP-069,BOUNDARY,ID
W7I/NP-070,BONNER,ID
W7I/NP-071,BOUNDARY,ID
W7I/NP-072,BOUNDARY,ID
W7I/NP-073,BOUNDARY,ID
W7I/NP-074,BONNER,ID
W7I/NP-075,BOUNDARY,ID
W7I/NP-076,BOUNDARY,ID
W7I/NP-077,BOUNDARY,ID
W7I/NP-078,BONNER,ID
W7I/NP-079,BONNER,ID
W7I/NP-080,BONNER,ID
W7I/NP-081,BONNER,ID
W7I/NP-082,KOOTENAI,ID
W7I/NP-083,BONNER,ID
W7I/NP-084,KOOTENAI,ID
W7I/NP-086,BOUNDARY,ID
W7I/NP-087,BONNER,ID
W7I/NP-088,BOUNDARY,ID
W7I/NP-089,BONNER,ID
W7I/NP-090,KOOTENAI,ID
W7I/NP-091,KOOTENAI,ID
W7I/NP-092,BONNER,ID
W7I/NP-093,BONNER,ID
W7I/NP-095,KOOTENAI,ID
W7I/NP-096,KOOTENAI,ID
W7I/NP-097,BONNER,ID
W7I/NP-098,BONNER,ID
W7I/NP-099,KOOTENAI,ID
W7I/NP-100,BONNER,ID
W7I/NP-101,BONNER,ID
W7I/NP-102,BONNER,ID
W7I/NP-103,KOOTENAI,ID
W7I/NP-104,KOOTENAI,ID
W7I/NP-105,KOOTENAI,ID
W7I/NP-106,BOUNDARY,ID
W7I/NP-107,KOOTENAI,ID
W7I/NP-108,KOOTENAI,ID
W7I/NP-109,BOUNDARY,ID
W7I/NP-110,KOOTENAI,ID
W7I/NP-111,BONNER,ID
W7I/NP-112,KOOTENAI,ID
W7I/NP-113,KOOTENAI,ID
W7I/NP-114,BONNER,ID
W7I/NP-115,BONNER,ID
W7I/NP-116,KOOTENAI,ID
W7I/NP-117,BONNER,ID
W7I/NP-118,BONNER,ID
W7I/NP-119,KOOTENAI,ID
W7I/NP-120,KOOTENAI,ID
W7I/NP-121,BONNER,ID
W7I/NP-122,KOOTENAI,ID
W7I/NP-123,BONNER,ID
W7I/NP-124,KOOTENAI,ID
W7I/NP-125,BONNER,ID
W7I/NP-126,BONNER,ID
W7I/NP-127,BONNER,ID
W7I/NP-128,KOOTENAI,ID
W7I/NP-129,KOOTENAI,ID
W7I/NP-130,BONNER,ID
W7I/NP-131,BOUNDARY,ID
W7I/NP-132,KOOTENAI,ID
W7I/NP-133,BONNER,ID
W7I/NP-134,BONNER,ID
W7I/NP-135,BONNER,ID
W7I/NP-136,BONNER,ID
W7I/NP-137,BOUNDARY,ID
W7I/NP-138,BONNER,ID
W7I/NP-139,BOUNDARY,ID
W7I/NP-140,BONNER,ID
W7I/NP-141,KOOTENAI,ID
W7I/NP-142,KOOTENAI,ID
W7I/NP-143,BONNER,ID
W7I/NP-144,BONNER,ID
W7I/NP-145,BOUNDARY,ID
W7I/NP-146,BOUNDARY,ID
W7I/NP-147,KOOTENAI,ID
W7I/NP-148,KOOTENAI,ID
W7I/NP-149,KOOTENAI,ID
W7I/NP-150,KOOTENAI,ID
W7I/NP-151,BONNER,ID
W7I/NP-152,BONNER,ID
W7I/NP-153,KOOTENAI,ID
W7I/NP-154,BONNER,ID
W7I/NP-155,BOUNDARY,ID
W7I/NP-156,BONNER,ID
W7I/NP-157,KOOTENAI,ID
W7I/NP-158,KOOTENAI,ID
W7I/NP-159,KOOTENAI,ID
W7I/NP-160,BONNER,ID
W7I/NP-161,BONNER,ID
W7I/NP-162,BONNER,ID
W7I/NP-163,KOOTENAI,ID
W7I/NP-164,KOOTENAI,ID
W7I/NP-165,BONNER,ID
W7I/NP-166,KOOTENAI,ID
W7I/NP-167,BONNER,ID
W7I/NP-168,BONNER,ID
W7I/NP-169,BONNER,ID
W7I/NP-170,BONNER,ID
W7I/NP-171,BONNER,ID
W7I/NP-172,BOUNDARY,ID
W7I/NP-173,BONNER,ID
W7I/NP-174,KOOTENAI,ID
W7I/NP-175,BONNER,ID
W7I/NP-176,BONNER,ID
W7I/NP-177,KOOTENAI,ID
W7I/NP-178,KOOTENAI,ID
W7I/NP-179,KOOTENAI,ID
W7I/NP-180,BONNER,ID
W7I/NP-181,BONNER,ID
W7I/NP-182,BONNER,ID
W7I/NP-183,KOOTENAI,ID
W7I/NP-184,BONNER,ID
W7I/NP-185,KOOTENAI,ID
W7I/NP-186,KOOTENAI,ID
W7I/NP-187,BONNER,ID
W7I/NP-188,KOOTENAI,ID
W7I/NP-189,KOOTENAI,ID
W7I/NP-190,KOOTENAI,ID
W7I/NP-191,KOOTENAI,ID
W7I/NP-192,KOOTENAI,ID
W7I/NP-193,BONNER,ID
W7I/NP-194,BOUNDARY,ID
W7I/NP-195,BOUNDARY,ID
W7I/NP-196,BONNER,ID
W7I/NP-197,BOUNDARY,ID
W7I/NP-198,BONNER,ID
W7I/NP-199,BOUNDARY,ID
W7I/NP-200,BONNER,ID
W7I/NP-201,BONNER,ID
W7I/NP-202,BONNER,ID
W7I/NP-203,BONNER,ID
W7I/NP-204,BONNER,ID
W7I/NP-205,KOOTENAI,ID
W7I/NP-206,BONNER,ID
W7I/NP-207,BONNER,ID
W7I/NP-208,BONNER,ID
W7I/NP-209,BOUNDARY,ID
W7I/NP-210,KOOTENAI,ID
W7I/NP-211,BONNER,ID
W7I/NP-212,BOUNDARY,ID
W7I/NP-213,BOUNDARY,ID
W7I/NP-214,BONNER,ID
W7I/NP-215,BOUNDARY,ID
W7I/NP-216,BOUNDARY,ID
W7I/NI-001,CLEARWATER,ID
W7I/NI-003,CLEARWATER,ID
W7I/NI-004,CLEARWATER,ID
W7I/NI-005,CLEARWATER,ID
W7I/NI-008,CLEARWATER,ID
W7I/NI-009,CLEARWATER,ID
W7I/NI-010,CLEARWATER,ID
W7I/NI-017,CLEARWATER,ID
W7I/NI-018,CLEARWATER,ID
W7I/NI-021,CLEARWATER,ID
W7I/NI-022,CLEARWATER,ID
W7I/NI-023,CLEARWATER,ID
W7I/NI-024,CLEARWATER,ID
W7I/NI-025,SHOSHONE,ID
W7I/NI-026,CLEARWATER,ID
W7I/NI-027,CLEARWATER,ID
W7I/NI-028,CLEARWATER,ID
W7I/NI-029,CLEARWATER,ID
W7I/NI-030,CLEARWATER,ID
W7I/NI-031,SHOSHONE,ID
W7I/NI-032,SHOSHONE,ID
W7I/NI-033,CLEARWATER,ID
W7I/NI-034,SHOSHONE,ID
W7I/NI-035,SHOSHONE,ID
W7I/NI-037,SHOSHONE,ID
W7I/NI-038,SHOSHONE,ID
W7I/NI-039,SHOSHONE,ID
W7I/NI-040,SHOSHONE,ID
W7I/NI-041,SHOSHONE,ID
W7I/NI-042,SHOSHONE,ID
W7I/NI-043,CLEARWATER,ID
W7I/NI-044,SHOSHONE,ID
W7I/NI-045,SHOSHONE,ID
W7I/NI-046,CLEARWATER,ID
W7I/NI-047,CLEARWATER,ID
W7I/NI-048,CLEARWATER,ID
W7I/NI-049,SHOSHONE,ID
W7I/NI-050,SHOSHONE,ID
W7I/NI-051,SHOSHONE,ID
W7I/NI-053,SHOSHONE,ID
W7I/NI-054,SHOSHONE,ID
W7I/NI-055,CLEARWATER,ID
W7I/NI-056,SHOSHONE,ID
W7I/NI-057,SHOSHONE,ID
W7I/NI-058,SHOSHONE,ID
W7I/NI-059,CLEARWATER,ID
W7I/NI-060,SHOSHONE,ID
W7I/NI-064,SHOSHONE,ID
W7I/NI-065,CLEARWATER,ID
W7I/NI-066,SHOSHONE,ID
W7I/NI-068,CLEARWATER,ID
W7I/NI-069,SHOSHONE,ID
W7I/NI-071,CLEARWATER,ID
W7I/NI-072,SHOSHONE,ID
W7I/NI-073,CLEARWATER,ID
W7I/NI-074,CLEARWATER,ID
W7I/NI-075,SHOSHONE,ID
W7I/NI-076,CLEARWATER,ID
W7I/NI-077,SHOSHONE,ID
W7I/NI-078,CLEARWATER,ID
W7I/NI-081,CLEARWATER,ID
W7I/NI-082,SHOSHONE,ID
W7I/NI-083,SHOSHONE,ID
W7I/NI-084,SHOSHONE,ID
W7I/NI-085,SHOSHONE,ID
W7I/NI-086,CLEARWATER,ID
W7I/NI-087,SHOSHONE,ID
W7I/NI-088,SHOSHONE,ID
W7I/NI-089,SHOSHONE,ID
W7I/NI-091,SHOSHONE,ID
W7I/NI-092,SHOSHONE,ID
W7I/NI-094,CLEARWATER,ID
W7I/NI-095,SHOSHONE,ID
W7I/NI-096,SHOSHONE,ID
W7I/NI-097,CLEARWATER,ID
W7I/NI-098,SHOSHONE,ID
W7I/NI-100,SHOSHONE,ID
W7I/NI-101,CLEARWATER,ID
W7I/NI-102,SHOSHONE,ID
W7I/NI-103,SHOSHONE,ID
W7I/NI-104,CLEARWATER,ID
W7I/NI-105,CLEARWATER,ID
W7I/NI-107,CLEARWATER,ID
W7I/NI-108,CLEARWATER,ID
W7I/NI-109,SHOSHONE,ID
W7I/NI-111,SHOSHONE,ID
W7I/NI-112,SHOSHONE,ID
W7I/NI-113,CLEARWATER,ID
W7I/NI-114,SHOSHONE,ID
W7I/NI-115,SHOSHONE,ID
W7I/NI-116,SHOSHONE,ID
W7I/NI-117,SHOSHONE,ID
W7I/NI-119,SHOSHONE,ID
W7I/NI-120,SHOSHONE,ID
W7I/NI-121,SHOSHONE,ID
W7I/NI-122,CLEARWATER,ID
W7I/NI-123,SHOSHONE,ID
W7I/NI-124,CLEARWATER,ID
W7I/NI-125,CLEARWATER,ID
W7I/NI-126,SHOSHONE,ID
W7I/NI-127,CLEARWATER,ID
W7I/NI-128,SHOSHONE,ID
W7I/NI-129,CLEARWATER,ID
W7I/NI-130,SHOSHONE,ID
W7I/NI-131,SHOSHONE,ID
W7I/NI-132,SHOSHONE,ID
W7I/NI-133,SHOSHONE,ID
W7I/NI-134,CLEARWATER,ID
W7I/NI-135,SHOSHONE,ID
W7I/NI-136,SHOSHONE,ID
W7I/NI-137,CLEARWATER,ID
W7I/NI-138,CLEARWATER,ID
W7I/NI-139,SHOSHONE,ID
W7I/NI-140,SHOSHONE,ID
W7I/NI-141,SHOSHONE,ID
W7I/NI-142,SHOSHONE,ID
W7I/NI-143,CLEARWATER,ID
W7I/NI-144,SHOSHONE,ID
W7I/NI-145,SHOSHONE,ID
W7I/NI-146,SHOSHONE,ID
W7I/NI-147,CLEARWATER,ID
W7I/NI-148,SHOSHONE,ID
W7I/NI-149,SHOSHONE,ID
W7I/NI-150,SHOSHONE,ID
W7I/NI-151,SHOSHONE,ID
W7I/NI-152,BENEWAH,ID
W7I/NI-153,SHOSHONE,ID
W7I/NI-154,SHOSHONE,ID
W7I/NI-155,SHOSHONE,ID
W7I/NI-156,CLEARWATER,ID
W7I/NI-158,SHOSHONE,ID
W7I/NI-159,CLEARWATER,ID
W7I/NI-160,CLEARWATER,ID
W7I/NI-161,SHOSHONE,ID
W7I/NI-162,SHOSHONE,ID
W7I/NI-163,SHOSHONE,ID
W7I/NI-164,CLEARWATER,ID
W7I/NI-165,SHOSHONE,ID
W7I/NI-166,BENEWAH,ID
W7I/NI-167,CLEARWATER,ID
W7I/NI-168,SHOSHONE,ID
W7I/NI-169,CLEARWATER,ID
W7I/NI-170,SHOSHONE,ID
W7I/NI-171,CLEARWATER,ID
W7I/NI-172,CLEARWATER,ID
W7I/NI-173,SHOSHONE,ID
W7I/NI-174,NEZ PERCE,ID
W7I/NI-175,SHOSHONE,ID
W7I/NI-176,SHOSHONE,ID
W7I/NI-178,CLEARWATER,ID
W7I/NI-179,CLEARWATER,ID
W7I/NI-180,SHOSHONE,ID
W7I/NI-181,SHOSHONE,ID
W7I/NI-182,SHOSHONE,ID
W7I/NI-183,SHOSHONE,ID
W7I/NI-184,CLEARWATER,ID
W7I/NI-185,CLEARWATER,ID
W7I/NI-186,SHOSHONE,ID
W7I/NI-187,SHOSHONE,ID
W7I/NI-188,SHOSHONE,ID
W7I/NI-189,SHOSHONE,ID
W7I/NI-190,CLEARWATER,ID
W7I/NI-191,BENEWAH,ID
W7I/NI-192,CLEARWATER,ID
W7I/NI-193,CLEARWATER,ID
W7I/NI-194,SHOSHONE,ID
W7I/NI-195,CLEARWATER,ID
W7I/NI-196,SHOSHONE,ID
W7I/NI-197,LATAH,ID
W7I/NI-198,CLEARWATER,ID
W7I/NI-199,CLEARWATER,ID
W7I/NI-200,SHOSHONE,ID
